"PVWatts Hourly PV Performance Data"
"Requested Location","Brisbane"
"Location","Lat, Lng: -27.47, 153.02"
"Latitude (DD)","-27.47"
"Longitude (DD)","153.02"
"Elevation (m)","18"
"DC System Size (kW)","4"
"Module Type","Standard"
"Array Type","Fixed (open rack)"
"Array Tilt (deg)","20"
"Array Azimuth (deg)","0"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"6","23","9","724","93","16.5","5.1","0.2","622.427","25.858","2158.143","2065.817"
"6","23","10","824","81","18.3","4.9","0.2","761.875","30.029","2585.451","2477.984"
"6","23","11","840","86","18.8","4.6","0.2","823.33","31.969","2762.982","2649.225"
"6","23","12","826","90","19","4.4","0.2","813.083","32.36","2725.587","2613.155"
"6","23","13","592","101","18.8","4.2","0.2","586.791","28.719","2000.162","1913.434"
"6","23","14","120","151","18.5","4.1","0.2","237.537","22.568","811.031","766.439"
"6","23","15","333","88","17.7","3.8","0.2","263.645","22.421","907.261","859.258"
"6","23","16","258","35","16.7","3.5","0.2","116.711","18.761","324.252","296.908"
"6","23","17","0","0","15.9","3.6","0.2","0","0","0","0"
"6","23","18","0","0","15.6","3.7","0.2","0","15.6","0","0"
"6","23","19","0","0","15.4","3.6","0.2","0","15.4","0","0"
"6","23","20","0","0","15.2","3.5","0.2","0","15.2","0","0"
"6","23","21","0","0","15","3.3","0.2","0","15","0","0"
"6","23","22","0","0","14.8","3.2","0.2","0","14.8","0","0"
"6","23","23","0","0","14.8","3.1","0.2","0","14.8","0","0"
"6","24","0","0","0","14.8","3.1","0.2","0","14.8","0","0"
"6","24","1","0","0","14.8","3.2","0.2","0","14.8","0","0"
"6","24","2","0","0","14.8","3.2","0.2","0","14.8","0","0"
"6","24","3","0","0","14.7","3.3","0.2","0","14.7","0","0"
"6","24","4","0","0","14.5","3.3","0.2","0","14.5","0","0"
"6","24","5","0","0","14.3","3.4","0.2","0","14.3","0","0"
"6","24","6","0","0","14.3","3.4","0.2","0","0","0","0"
"6","24","7","328","55","14.5","3.4","0.2","180.517","17.873","583.507","546.976"
"6","24","8","582","84","15","3.6","0.2","417.777","22.735","1469.079","1401.169"
"6","24","9","700","99","15.2","3.6","0.2","612.294","26.516","2116.832","2025.97"
"6","24","10","762","107","15.9","3.8","0.2","746.705","29.267","2538.359","2432.561"
"6","24","11","775","114","16.1","4","0.2","805.463","30.091","2719.551","2607.332"
"6","24","12","772","113","16.3","4.1","0.2","793.563","29.891","2683.404","2572.466"
"6","24","13","755","102","16.6","4.4","0.2","711.98","28.31","2434.324","2332.212"
"6","24","14","690","89","16.7","4.6","0.2","559.749","25.68","1946.258","1861.44"
"6","24","15","530","75","16.4","4.2","0.2","345.381","22.241","1199.801","1141.433"
"6","24","16","26","31","15.8","3.9","0.2","38.695","16.457","110.419","90.653"
"6","24","17","0","0","15.5","3.9","0.2","0","0","0","0"
"6","24","18","0","0","15.5","4.1","0.2","0","15.5","0","0"
"6","24","19","0","0","15.5","4.3","0.2","0","15.5","0","0"
"6","24","20","0","0","15.5","4.4","0.2","0","15.5","0","0"
"6","24","21","0","0","15.6","4.3","0.2","0","15.6","0","0"
"6","24","22","0","0","15.6","4.2","0.2","0","15.6","0","0"
"6","24","23","0","0","15.7","4.2","0.2","0","15.7","0","0"
"6","25","0","0","0","15.7","4.2","0.2","0","15.7","0","0"
"6","25","1","0","0","15.8","4.2","0.2","0","15.8","0","0"
"6","25","2","0","0","15.8","4.1","0.2","0","15.8","0","0"
"6","25","3","0","0","15.8","4","0.2","0","15.8","0","0"
"6","25","4","0","0","15.8","3.9","0.2","0","15.8","0","0"
"6","25","5","0","0","15.9","3.9","0.2","0","15.9","0","0"
"6","25","6","0","0","16.3","4","0.2","0","0","0","0"
"6","25","7","299","52","17.3","4.5","0.2","167.131","19.961","534.414","499.623"
"6","25","8","222","116","18.3","5.2","0.2","248.953","21.996","861.076","814.711"
"6","25","9","422","157","18.7","5.5","0.2","478.107","25.538","1647.336","1573.11"
"6","25","10","308","229","19.7","5.7","0.2","502.667","26.703","1707.371","1631.018"
"6","25","11","445","218","19.9","5.5","0.2","635.805","28.967","2144.157","2052.326"
"6","25","12","5","161","19.9","5.3","0.2","157.575","22.192","520.188","485.902"
"6","25","13","140","230","19.8","5.2","0.2","354.136","25.033","1199.404","1141.05"
"6","25","14","284","160","19.5","5.1","0.2","362.265","24.939","1245.068","1185.096"
"6","25","15","359","76","18.8","4.7","0.2","262.838","22.953","903.529","855.659"
"6","25","16","86","31","18","4.4","0.2","61.785","18.97","173.839","151.825"
"6","25","17","0","0","17.4","4.1","0.2","0","0","0","0"
"6","25","18","0","0","17.1","4.1","0.2","0","17.1","0","0"
"6","25","19","0","0","16.9","4","0.2","0","16.9","0","0"
"6","25","20","0","0","16.6","4","0.2","0","16.6","0","0"
"6","25","21","0","0","16.5","4","0.2","0","16.5","0","0"
"6","25","22","0","0","16.5","4","0.2","0","16.5","0","0"
"6","25","23","0","0","16.6","3.9","0.2","0","16.6","0","0"
"6","26","0","0","0","16.6","3.9","0.2","0","16.6","0","0"
"6","26","1","0","0","16.5","3.9","0.2","0","16.5","0","0"
"6","26","2","0","0","16.4","4","0.2","0","16.4","0","0"
"6","26","3","0","0","16.4","4","0.2","0","16.4","0","0"
"6","26","4","0","0","16.4","4.1","0.2","0","16.4","0","0"
"6","26","5","0","0","16.4","4.1","0.2","0","16.4","0","0"
"6","26","6","0","0","16.5","4.2","0.2","0","0","0","0"
"6","26","7","0","14","17.2","4.6","0.2","12.982","17.406","39.03","21.792"
"6","26","8","27","98","18","5.1","0.2","111.816","19.676","376.127","346.945"
"6","26","9","41","128","18.4","5.4","0.2","155.15","20.639","522.673","488.299"
"6","26","10","127","232","19.1","5.6","0.2","349.51","24.019","1185.235","1127.383"
"6","26","11","2","111","19.3","5.5","0.2","105.767","20.802","345.563","317.464"
"6","26","12","9","182","19.5","5.4","0.2","182.095","22.117","604.599","567.322"
"6","26","13","0","117","19.4","5.2","0.2","110.142","21.024","361.878","333.201"
"6","26","14","7","111","19.2","4.9","0.2","109.652","20.882","363.878","335.13"
"6","26","15","0","51","18.7","4.4","0.2","47.423","19.478","153.469","132.177"
"6","26","16","0","19","18","4","0.2","17.64","18.298","49.688","32.073"
"6","26","17","0","0","17.7","3.9","0.2","0","0","0","0"
"6","26","18","0","0","17.7","4","0.2","0","17.7","0","0"
"6","26","19","0","0","17.7","4.2","0.2","0","17.7","0","0"
"6","26","20","0","0","17.7","4.3","0.2","0","17.7","0","0"
"6","26","21","0","0","17.7","4.4","0.2","0","17.7","0","0"
"6","26","22","0","0","17.7","4.4","0.2","0","17.7","0","0"
"6","26","23","0","0","17.6","4.4","0.2","0","17.6","0","0"
"6","27","0","0","0","17.5","4.4","0.2","0","17.5","0","0"
"6","27","1","0","0","17.4","4.3","0.2","0","17.4","0","0"
"6","27","2","0","0","17.3","4.3","0.2","0","17.3","0","0"
"6","27","3","0","0","17.3","4.3","0.2","0","17.3","0","0"
"6","27","4","0","0","17.4","4.4","0.2","0","17.4","0","0"
"6","27","5","0","0","17.5","4.4","0.2","0","17.5","0","0"
"6","27","6","0","0","17.8","4.5","0.2","0","0","0","0"
"6","27","7","403","46","18.5","4.8","0.2","196.28","21.498","622.975","585.046"
"6","27","8","647","68","19.3","5.1","0.2","433.635","25.833","1509.907","1440.551"
"6","27","9","756","80","19.6","5.3","0.2","626.824","28.797","2150.964","2058.893"
"6","27","10","800","90","20.6","5.5","0.2","757.999","31.439","2557.05","2450.589"
"6","27","11","834","87","21.1","5.6","0.2","819.693","32.675","2743.088","2630.036"
"6","27","12","416","180","21.3","5.6","0.2","564.929","29.265","1903.879","1820.563"
"6","27","13","562","119","21.3","5.6","0.2","585.366","29.57","1986.497","1900.254"
"6","27","14","275","150","20.9","5.4","0.2","345.558","25.902","1182.12","1124.379"
"6","27","15","491","73","20.2","5","0.2","326.116","25.161","1119.328","1063.811"
"6","27","16","142","34","19.3","4.5","0.2","85.468","20.623","241.473","217.062"
"6","27","17","0","0","18.7","4.3","0.2","0","0","0","0"
"6","27","18","0","0","18.4","4.3","0.2","0","18.4","0","0"
"6","27","19","0","0","18.1","4.1","0.2","0","18.1","0","0"
"6","27","20","0","0","17.8","3.9","0.2","0","17.8","0","0"
"6","27","21","0","0","17.6","3.8","0.2","0","17.6","0","0"
"6","27","22","0","0","17.5","3.8","0.2","0","17.5","0","0"
"6","27","23","0","0","17.4","3.8","0.2","0","17.4","0","0"
"6","28","0","0","0","17.3","3.7","0.2","0","17.3","0","0"
"6","28","1","0","0","17.2","3.7","0.2","0","17.2","0","0"
"6","28","2","0","0","17.2","3.6","0.2","0","17.2","0","0"
"6","28","3","0","0","17.1","3.6","0.2","0","17.1","0","0"
"6","28","4","0","0","17.1","3.6","0.2","0","17.1","0","0"
"6","28","5","0","0","17.1","3.6","0.2","0","17.1","0","0"
"6","28","6","0","0","17.4","3.7","0.2","0","0","0","0"
"6","28","7","230","43","18.4","4.1","0.2","132.974","20.637","420.575","389.818"
"6","28","8","710","60","19.4","4.8","0.2","456.293","26.543","1587.152","1515.059"
"6","28","9","717","89","19.9","5","0.2","609.627","29.182","2087.45","1997.629"
"6","28","10","697","119","20.8","5.3","0.2","710.719","31.205","2396.374","2295.607"
"6","28","11","788","107","21.2","5.4","0.2","809.34","32.9","2703.685","2592.029"
"6","28","12","737","112","21.3","5.4","0.2","763.967","32.344","2558.942","2452.414"
"6","28","13","136","158","21.2","5.5","0.2","271.672","25.074","915.709","867.407"
"6","28","14","278","100","20.9","5.4","0.2","301.054","25.26","1031.337","978.938"
"6","28","15","573","66","20.2","4.9","0.2","357.853","25.714","1229.407","1169.99"
"6","28","16","214","33","19.1","4.2","0.2","103.404","20.761","290.802","264.644"
"6","28","17","0","0","18.1","3.9","0.2","0","0","0","0"
"6","28","18","0","0","17.8","3.9","0.2","0","17.8","0","0"
"6","28","19","0","0","17.7","3.9","0.2","0","17.7","0","0"
"6","28","20","0","0","17.6","3.8","0.2","0","17.6","0","0"
"6","28","21","0","0","17.4","3.6","0.2","0","17.4","0","0"
"6","28","22","0","0","17.2","3.4","0.2","0","17.2","0","0"
"6","28","23","0","0","16.9","3.3","0.2","0","16.9","0","0"
"6","29","0","0","0","16.7","3.2","0.2","0","16.7","0","0"
"6","29","1","0","0","16.4","3.1","0.2","0","16.4","0","0"
"6","29","2","0","0","16.2","3.2","0.2","0","16.2","0","0"
"6","29","3","0","0","16.3","3.3","0.2","0","16.3","0","0"
"6","29","4","0","0","16.4","3.3","0.2","0","16.4","0","0"
"6","29","5","0","0","16.6","3.4","0.2","0","16.6","0","0"
"6","29","6","0","0","17.2","3.5","0.2","0","0","0","0"
"6","29","7","290","54","18.5","3.9","0.2","165.706","21.369","526.362","491.856"
"6","29","8","638","71","19.8","4.5","0.2","431.755","26.829","1497.142","1428.239"
"6","29","9","767","78","20.4","4.7","0.2","631.92","30.401","2155.438","2063.208"
"6","29","10","578","145","21.4","4.6","0.2","643.806","31.695","2162.561","2070.079"
"6","29","11","414","217","21.8","4.3","0.2","608.449","31.913","2027.114","1939.431"
"6","29","12","599","153","22","4","0.2","696.438","34.091","2311.964","2214.188"
"6","29","13","231","149","22","3.8","0.2","344.951","28.165","1159.885","1102.932"
"6","29","14","614","89","21.7","3.6","0.2","512.906","31.185","1743.078","1665.459"
"6","29","15","299","44","20.9","3.1","0.2","202.056","24.941","684.903","644.78"
"6","29","16","279","36","19.7","2.5","0.2","124.363","22.319","349.06","320.837"
"6","29","17","0","0","19","2.2","0.2","0","0","0","0"
"6","29","18","0","0","18.6","2","0.2","0","18.6","0","0"
"6","29","19","0","0","18.3","1.9","0.2","0","18.3","0","0"
"6","29","20","0","0","18","1.8","0.2","0","18","0","0"
"6","29","21","0","0","17.8","1.7","0.2","0","17.8","0","0"
"6","29","22","0","0","17.7","1.6","0.2","0","17.7","0","0"
"6","29","23","0","0","17.5","1.4","0.2","0","17.5","0","0"
"6","30","0","0","0","17.2","1.3","0.2","0","17.2","0","0"
"6","30","1","0","0","16.9","1.3","0.2","0","16.9","0","0"
"6","30","2","0","0","16.6","1.3","0.2","0","16.6","0","0"
"6","30","3","0","0","16.3","1.4","0.2","0","16.3","0","0"
"6","30","4","0","0","15.9","1.5","0.2","0","15.9","0","0"
"6","30","5","0","0","15.6","1.5","0.2","0","15.6","0","0"
"6","30","6","0","0","15.9","1.5","0.2","0","0","0","0"
"6","30","7","491","39","16.9","1.3","0.2","217.225","22.946","683.828","643.743"
"6","30","8","715","57","18.2","1.1","0.2","455.069","31.846","1550.728","1479.925"
"6","30","9","811","66","19","0.9","0.2","644.188","39.284","2123.57","2032.469"
"6","30","10","840","79","21.1","1","0.2","772.301","44.756","2472.313","2368.855"
"6","30","11","862","80","22","1.3","0.2","836.52","45.79","2656.932","2546.932"
"6","30","12","863","78","22.6","1.4","0.2","827.207","45.587","2631.378","2522.283"
"6","30","13","841","73","22.9","1.3","0.2","743.71","44.079","2392.08","2291.465"
"6","30","14","789","65","22.8","1.3","0.2","598.219","39.871","1971.014","1885.319"
"6","30","15","676","53","22","1.4","0.2","391.809","32.909","1312.921","1250.545"
"6","30","16","392","30","20.4","1.7","0.2","149.168","24.07","413.993","383.469"
"6","30","17","0","0","18.9","2","0.2","0","0","0","0"
"6","30","18","0","0","18.2","2.1","0.2","0","18.2","0","0"
"6","30","19","0","0","17.7","2","0.2","0","17.7","0","0"
"6","30","20","0","0","17.5","1.8","0.2","0","17.5","0","0"
"6","30","21","0","0","17.4","1.5","0.2","0","17.4","0","0"
"6","30","22","0","0","17.5","1.2","0.2","0","17.5","0","0"
"6","30","23","0","0","17.5","1","0.2","0","17.5","0","0"
"7","1","0","0","0","17.1","1.2","0.2","0","17.1","0","0"
"7","1","1","0","0","16.3","1.7","0.2","0","16.3","0","0"
"7","1","2","0","0","15.6","2.1","0.2","0","15.6","0","0"
"7","1","3","0","0","15.2","2.4","0.2","0","15.2","0","0"
"7","1","4","0","0","15","2.5","0.2","0","15","0","0"
"7","1","5","0","0","15","2.7","0.2","0","15","0","0"
"7","1","6","0","0","15.7","2.9","0.2","0","0","0","0"
"7","1","7","488","39","17.4","3.4","0.2","215.988","21.421","683.793","643.709"
"7","1","8","711","57","19.3","3.9","0.2","452.745","27.32","1570.175","1498.684"
"7","1","9","790","68","20.1","4.1","0.2","636.232","31.028","2165.957","2073.355"
"7","1","10","230","248","18.6","2.4","0.2","450.335","28.744","1511.568","1442.153"
"7","1","11","797","100","19.3","2.1","0.2","810.037","38.676","2645.703","2536.101"
"7","1","12","798","98","19.9","1.8","0.2","801.396","40.285","2602.442","2494.373"
"7","1","13","792","86","20.3","1.5","0.2","726.336","40.049","2372.709","2272.78"
"7","1","14","735","76","20.5","1.2","0.2","576.314","37.339","1916.165","1832.413"
"7","1","15","619","61","20.3","0.9","0.2","375.819","32.125","1261.842","1201.276"
"7","1","16","338","32","19.9","0.5","0.2","137.089","24.464","382.502","353.094"
"7","1","17","0","0","19.5","0.3","0.2","0","0","0","0"
"7","1","18","0","0","19","0.4","0.2","0","19","0","0"
"7","1","19","0","0","18","0.8","0.2","0","18","0","0"
"7","1","20","0","0","16.9","1.2","0.2","0","16.9","0","0"
"7","1","21","0","0","16.1","1.6","0.2","0","16.1","0","0"
"7","1","22","0","0","15.4","1.9","0.2","0","15.4","0","0"
"7","1","23","0","0","14.8","2.1","0.2","0","14.8","0","0"
"7","2","0","0","0","14.2","2.2","0.2","0","14.2","0","0"
"7","2","1","0","0","13.7","2.3","0.2","0","13.7","0","0"
"7","2","2","0","0","13.2","2.4","0.2","0","13.2","0","0"
"7","2","3","0","0","12.7","2.6","0.2","0","12.7","0","0"
"7","2","4","0","0","12.3","2.7","0.2","0","12.3","0","0"
"7","2","5","0","0","11.9","2.8","0.2","0","11.9","0","0"
"7","2","6","0","0","12.3","2.9","0.2","0","0","0","0"
"7","2","7","516","38","13.7","3.2","0.2","223.906","18.002","718.391","677.081"
"7","2","8","729","58","15.4","3.4","0.2","463.317","24.254","1626.444","1552.958"
"7","2","9","826","68","16.2","3.4","0.2","656.926","28.73","2257.005","2161.176"
"7","2","10","866","76","18.4","3.4","0.2","790.212","33.444","2646.362","2536.736"
"7","2","11","891","78","19.3","3.5","0.2","859.947","35.404","2846.772","2730.045"
"7","2","12","194","276","19.8","3.7","0.2","460.521","28.133","1543.248","1472.71"
"7","2","13","369","210","20","3.9","0.2","521.187","29.18","1759.633","1681.428"
"7","2","14","811","67","19.7","3.8","0.2","616.419","30.766","2105.53","2015.069"
"7","2","15","701","55","18.6","3.5","0.2","407.371","26.246","1403.364","1337.783"
"7","2","16","22","35","16.8","3.5","0.2","42.129","17.567","124.283","104.025"
"7","2","17","0","0","15.3","3.9","0.2","0","0","0","0"
"7","2","18","0","0","14.2","4.3","0.2","0","14.2","0","0"
"7","2","19","0","0","13.1","4.3","0.2","0","13.1","0","0"
"7","2","20","0","0","12.3","4.1","0.2","0","12.3","0","0"
"7","2","21","0","0","11.7","3.9","0.2","0","11.7","0","0"
"7","2","22","0","0","11.1","3.9","0.2","0","11.1","0","0"
"7","2","23","0","0","10.7","4","0.2","0","10.7","0","0"
"7","3","0","0","0","10.4","4.2","0.2","0","10.4","0","0"
"7","3","1","0","0","10.2","4.4","0.2","0","10.2","0","0"
"7","3","2","0","0","10","4.4","0.2","0","10","0","0"
"7","3","3","0","0","9.8","4.3","0.2","0","9.8","0","0"
"7","3","4","0","0","9.5","4.2","0.2","0","9.5","0","0"
"7","3","5","0","0","9.2","4","0.2","0","9.2","0","0"
"7","3","6","0","0","9.7","4.1","0.2","0","0","0","0"
"7","3","7","554","37","11.2","4.6","0.2","233.286","14.848","757.247","714.56"
"7","3","8","748","57","13.2","5.2","0.2","472.174","20.229","1683.538","1608.029"
"7","3","9","834","70","14.2","5.5","0.2","664.867","23.726","2327.715","2229.38"
"7","3","10","856","84","16.3","5.6","0.2","791.583","27.487","2711.143","2599.222"
"7","3","11","865","89","17.2","5.4","0.2","850.633","29.499","2879.764","2761.868"
"7","3","12","854","90","17.8","5.2","0.2","835.02","30.172","2821.45","2705.621"
"7","3","13","840","81","18","5","0.2","754.253","29.47","2568.694","2461.82"
"7","3","14","788","71","17.9","4.8","0.2","606.775","27.385","2098.797","2008.574"
"7","3","15","665","58","17.3","4.4","0.2","394.108","23.79","1369.854","1305.46"
"7","3","16","367","33","16.1","4","0.2","146.606","18.525","422.888","392.049"
"7","3","17","0","0","15.2","4","0.2","0","0","0","0"
"7","3","18","0","0","14.7","4","0.2","0","14.7","0","0"
"7","3","19","0","0","14.3","3.9","0.2","0","14.3","0","0"
"7","3","20","0","0","14","3.6","0.2","0","14","0","0"
"7","3","21","0","0","13.7","3.4","0.2","0","13.7","0","0"
"7","3","22","0","0","13.5","3.1","0.2","0","13.5","0","0"
"7","3","23","0","0","13.3","2.7","0.2","0","13.3","0","0"
"7","4","0","0","0","13","2.5","0.2","0","13","0","0"
"7","4","1","0","0","12.6","2.3","0.2","0","12.6","0","0"
"7","4","2","0","0","12.3","2.3","0.2","0","12.3","0","0"
"7","4","3","0","0","12.1","2.4","0.2","0","12.1","0","0"
"7","4","4","0","0","11.9","2.6","0.2","0","11.9","0","0"
"7","4","5","0","0","11.7","2.6","0.2","0","11.7","0","0"
"7","4","6","0","0","12.1","2.7","0.2","0","0","0","0"
"7","4","7","422","46","13.3","2.9","0.2","201.118","17.368","647.657","608.853"
"7","4","8","675","68","14.7","3","0.2","447.271","23.821","1570.43","1498.929"
"7","4","9","784","78","15.5","2.9","0.2","643.799","28.828","2209.246","2115.109"
"7","4","10","819","90","17.8","2.5","0.2","774.433","34.978","2576.086","2468.951"
"7","4","11","843","92","18.8","2.1","0.2","835.605","38.79","2728.379","2615.847"
"7","4","12","842","90","19.3","1.8","0.2","825.458","40.299","2680.811","2569.965"
"7","4","13","809","89","19.5","1.5","0.2","745.186","39.759","2436.279","2334.098"
"7","4","14","760","77","19.4","1.3","0.2","596.026","36.404","1989.305","1902.962"
"7","4","15","647","61","18.7","1","0.2","391.171","30.699","1323.41","1260.662"
"7","4","16","356","33","17.6","0.9","0.2","143.986","21.91","411.286","380.858"
"7","4","17","0","0","16.7","0.9","0.2","0","0","0","0"
"7","4","18","0","0","16.2","0.9","0.2","0","16.2","0","0"
"7","4","19","0","0","15.9","0.9","0.2","0","15.9","0","0"
"7","4","20","0","0","15.6","1","0.2","0","15.6","0","0"
"7","4","21","0","0","15.2","1.2","0.2","0","15.2","0","0"
"7","4","22","0","0","14.8","1.5","0.2","0","14.8","0","0"
"7","4","23","0","0","14.4","1.7","0.2","0","14.4","0","0"
"7","5","0","0","0","14.1","1.7","0.2","0","14.1","0","0"
"7","5","1","0","0","14","1.7","0.2","0","14","0","0"
"7","5","2","0","0","13.8","1.5","0.2","0","13.8","0","0"
"7","5","3","0","0","13.6","1.4","0.2","0","13.6","0","0"
"7","5","4","0","0","13.2","1.4","0.2","0","13.2","0","0"
"7","5","5","0","0","12.7","1.5","0.2","0","12.7","0","0"
"7","5","6","0","0","12.9","1.8","0.2","0","0","0","0"
"7","5","7","443","45","14.2","2.1","0.2","206.87","19.047","661.728","622.426"
"7","5","8","669","70","15.9","2.1","0.2","446.321","26.626","1550.04","1479.261"
